PDGFRB,Microarray,EMT,Platelet derived growth factor receptor beta,Chr5:150113839-150155845,"GO:0035793 positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway
GO:0072277 metanephric glomerular capillary formation
GO:0072262 metanephric glomerular mesangial cell proliferation involved in metanephros development","(M5942)HALLMARK UV RESPONSE DN
 (M5902)HALLMARK APOPTOSIS
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
PDLIM3,Microarray,EMT,PDZ and LIM domain 3,Chr4:185500661-185535558,"GO:0007015 actin filament organization
GO:0007507 heart development
GO:0030036 actin cytoskeleton organization","(M5941)HALLMARK UV RESPONSE UP
 (M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
PLAT,Microarray,EMT,"Plasminogen activator, tissue type",Chr8:42174718-42207565,"GO:0099183 trans-synaptic signaling by BDNF, modulating synaptic transmission
GO:0042730 fibrinolysis
GO:0099191 trans-synaptic signaling by BDNF","(M5946)HALLMARK COAGULATION
 (M5902)HALLMARK APOPTOSIS
 (M5921)HALLMARK COMPLEMENT",,,,,,
PLP2,Microarray,EMT,Proteolipid protein 2,ChrX:49171898-49175234,"GO:0019221 cytokine-mediated signaling pathway
GO:0006935 chemotaxis
GO:0071345 cellular response to cytokine stimulus",NA,,,,,,
PLPP3,Microarray,EMT,Phospholipid phosphatase 3,Chr1:56494761-56579563,"GO:0044328 canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration
GO:0044330 canonical Wnt signaling pathway involved in positive regulation of wound healing
GO:0044329 canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion","(M5942)HALLMARK UV RESPONSE DN
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB",,,,,,
PMP22,Microarray,EMT,Peripheral myelin protein 22,Chr17:15235219-15265326,"GO:0032288 myelin assembly
GO:0032060 bleb assembly
GO:0010977 negative regulation of neuron projection development","(M5942)HALLMARK UV RESPONSE DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
PRDM5,Microarray,EMT,PR/SET domain 5,Chr4:120691913-120922866,"GO:0051567 histone H3-K9 methylation
GO:0061647 histone H3-K9 modification
GO:0016575 histone deacetylation",NA,,,,,,
PRDX1,Microarray,EMT,Peroxiredoxin 1,Chr1:45511035-45521938,"GO:0019430 removal of superoxide radicals
GO:0071451 cellular response to superoxide
GO:0071450 cellular response to oxygen radical","(M5938)HALLMARK REACTIVE OXIGEN SPECIES PATHWAY
 (M5949)HALLMARK PEROXISOME
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
PTPRB,Microarray,EMT,Protein tyrosine phosphatase receptor type B,Chr12:70515870-70610024,"GO:0043312 neutrophil degranulation
GO:0002283 neutrophil activation involved in immune response
GO:0042119 neutrophil activation",NA,,,,,,
PTPRM,Microarray,EMT,Protein tyrosine phosphatase receptor type M,Chr18:7567316-8406861,"GO:0031290 retinal ganglion cell axon guidance
GO:0010842 retina layer formation
GO:0010596 negative regulation of endothelial cell migration",(M5942)HALLMARK UV RESPONSE DN,,,,,,
RAB27A,Microarray,EMT,"RAB27A, member RAS oncogene family",Chr15:55202966-55270286,"GO:1903435 positive regulation of constitutive secretory pathway
GO:0043316 cytotoxic T cell degranulation
GO:1903433 regulation of constitutive secretory pathway",(M5941)HALLMARK UV RESPONSE UP,,,,,,
RASSF4,Microarray,EMT,Ras association domain family member 4,Chr10:44959802-44995890,"GO:0007049 cell cycle
GO:0007165 signal transduction
GO:0023052 signaling",NA,,,,,,
RCN3,Microarray,EMT,Reticulocalbin 3,Chr19:49528003-49543633,"GO:0043129 surfactant homeostasis
GO:0055091 phospholipid homeostasis
GO:0048875 chemical homeostasis within a tissue",NA,,,,,,
RET,Microarray,EMT,Ret proto-oncogene,Chr10:43104732-43127614,"GO:0072300 positive regulation of metanephric glomerulus development
GO:0072298 regulation of metanephric glomerulus development
GO:0061146 Peyer's patch morphogenesis","(M5941)HALLMARK UV RESPONSE UP
 (M5907)HALLMARK ESTROGEN RESPONSE LATE
 (M5906)HALLMARK ESTROGEN RESPONSE EARLY",,,,,,
RFTN1,Microarray,EMT,"Raftlin, lipid raft linker 1",Chr3:16315845-16513699,"GO:0034138 toll-like receptor 3 signaling pathway
GO:0032596 protein transport into membrane raft
GO:0002457 T cell antigen processing and presentation",NA,,,,,,
RGL1,Microarray,EMT,Ral guanine nucleotide dissociation stimulator like 1,Chr1:183805120-183928543,"GO:0019216 regulation of lipid metabolic process
GO:0007264 small GTPase mediated signal transduction
GO:0006629 lipid metabolic process",NA,,,,,,
RGS17,Microarray,EMT,Regulator of G protein signaling 17,Chr6:153004459-153131282,"GO:0001975 response to amphetamine
GO:0014075 response to amine
GO:0097366 response to bronchodilator",NA,,,,,,
RGS2,Microarray,EMT,Regulator of G protein signaling 2,Chr1:192809039-192812275,"GO:1900924 negative regulation of glycine import across plasma membrane
GO:0140194 negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process
GO:1900923 regulation of glycine import across plasma membrane",NA,,,,,,
RNF130,Microarray,EMT,Ring finger protein 130,Chr5:179955067-180071759,"GO:0006511 ubiquitin-dependent protein catabolic process
GO:0019941 modification-dependent protein catabolic process
GO:0051603 proteolysis involved in cellular protein catabolic process",NA,,,,,,
RRAGD,Microarray,EMT,Ras related GTP binding D,Chr6:89364616-89412273,"GO:1990253 cellular response to leucine starvation
GO:0071233 cellular response to leucine
GO:1904263 positive regulation of TORC1 signaling","(M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5937)HALLMARK GLYCOLYSIS
 (M5891)HALLMARK HYPOXIA",,,,,,
SERPINB1,Microarray,EMT,Serpin family B member 1,Chr6:2832332-2841863,"GO:0050713 negative regulation of interleukin-1 beta secretion
GO:0050711 negative regulation of interleukin-1 secretion
GO:0050706 regulation of interleukin-1 beta secretion",NA,,,,,,
SFRP2,Microarray,EMT,Secreted frizzled related protein 2,Chr4:153780591-153789083,"GO:2000041 negative regulation of planar cell polarity pathway involved in axis elongation
GO:0090179 planar cell polarity pathway involved in neural tube closure
GO:0042662 negative regulation of mesodermal cell fate specification",NA,,,,,,
SH3KBP1,Microarray,EMT,SH3 domain containing kinase binding protein 1,ChrX:19533965-19833151,"GO:0042059 negative regulation of epidermal growth factor receptor signaling pathway
GO:1901185 negative regulation of ERBB signaling pathway
GO:0042058 regulation of epidermal growth factor receptor signaling pathway",NA,,,,,,
SLC2A3,Microarray,EMT,Solute carrier family 2 member 3,Chr12:7919230-7936187,"GO:0019852 L-ascorbic acid metabolic process
GO:1904659 glucose transmembrane transport
GO:0043312 neutrophil degranulation","(M5947)HALLMARK IL2 STAT5 SIGNALING
 (M5890)HALLMARK TNFA SIGNALING VIA NFKB
 (M5924)HALLMARK MTORC1 SIGNALING",,,,,,
SLC7A8,Microarray,EMT,Solute carrier family 7 member 8,Chr14:23125295-23155458,"GO:1902475 L-alpha-amino acid transmembrane transport
GO:0015804 neutral amino acid transport
GO:0015807 L-amino acid transport",NA,,,,,,
SLC9A6,Microarray,EMT,Solute carrier family 9 member A6,ChrX:135985427-136047269,"GO:0051386 regulation of neurotrophin TRK receptor signaling pathway
GO:0097484 dendrite extension
GO:0098719 sodium ion import across plasma membrane",NA,,,,,,
SLIT2,Microarray,EMT,Slit guidance ligand 2,Chr4:20251905-20620561,"GO:0021836 chemorepulsion involved in postnatal olfactory bulb interneuron migration
GO:0021972 corticospinal neuron axon guidance through spinal cord
GO:0021827 postnatal olfactory bulb interneuron migration","(M5915)HALLMARK APICAL JUNCTION
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
SLIT3,Microarray,EMT,Slit guidance ligand 3,Chr5:168661740-169301139,"GO:0021834 chemorepulsion involved in embryonic olfactory bulb interneuron precursor migration
GO:0021831 embryonic olfactory bulb interneuron precursor migration
GO:0061364 apoptotic process involved in luteolysis",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
SMARCA4,Microarray,EMT,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",Chr19:10961030-11062468,"GO:1902661 positive regulation of glucose mediated signaling pathway
GO:1902659 regulation of glucose mediated signaling pathway
GO:0060766 negative regulation of androgen receptor signaling pathway",NA,,,,,,
SMARCD3,Microarray,EMT,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3",Chr7:151238973-151276734,"GO:0003219 cardiac right ventricle formation
GO:0003139 secondary heart field specification
GO:0003211 cardiac ventricle formation",NA,,,,,,
SMPD1,Microarray,EMT,Sphingomyelin phosphodiesterase 1,Chr11:6390474-6394996,"GO:0006685 sphingomyelin catabolic process
GO:0023021 termination of signal transduction
GO:0043407 negative regulation of MAP kinase activity",NA,,,,,,
SOX11,Microarray,EMT,SRY-box transcription factor 11,Chr2:5692384-5701385,"GO:2001111 positive regulation of lens epithelial cell proliferation
GO:0061386 closure of optic fissure
GO:2001109 regulation of lens epithelial cell proliferation",NA,,,,,,
SOX17,Microarray,EMT,SRY-box transcription factor 17,Chr8:54457935-54460892,"GO:0060807 regulation of transcription from RNA polymerase II promoter involved in definitive endodermal cell fate specification
GO:0042662 negative regulation of mesodermal cell fate specification
GO:0007493 endodermal cell fate determination",NA,,,,,,
ST3GAL6,Microarray,EMT,"ST3 beta-galactoside alpha-2,3-sialyltransferase 6",Chr3:98733456-98795845,"GO:0018146 keratan sulfate biosynthetic process
GO:0042339 keratan sulfate metabolic process
GO:0071354 cellular response to interleukin-6",(M5903)HALLMARK NOTCH SIGNALING,,,,,,
STX11,Microarray,EMT,Syntaxin 11,Chr6:144150517-144191939,"GO:0031629 synaptic vesicle fusion to presynaptic active zone membrane
GO:0099500 vesicle fusion to plasma membrane
GO:0016079 synaptic vesicle exocytosis",NA,,,,,,
SYK,Microarray,EMT,Spleen associated tyrosine kinase,Chr9:90801819-90898549,"GO:0090237 regulation of arachidonic acid secretion
GO:0045588 positive regulation of gamma-delta T cell differentiation
GO:0002554 serotonin secretion by platelet",(M5915)HALLMARK APICAL JUNCTION,,,,,,
TBX3,Microarray,EMT,T-box transcription factor 3,Chr12:114670255-114684175,"GO:0003167 atrioventricular bundle cell differentiation
GO:0060931 sinoatrial node cell development
GO:0060932 His-Purkinje system cell differentiation",NA,,,,,,
TFPI,Microarray,EMT,Tissue factor pathway inhibitor,Chr2:187478579-187554505,"GO:0007598 blood coagulation, extrinsic pathway
GO:0072378 blood coagulation, fibrin clot formation
GO:0030195 negative regulation of blood coagulation","(M5942)HALLMARK UV RESPONSE DN
 (M5953)HALLMARK KRAS SIGNALING UP",,,,,,
THBD,Microarray,EMT,Thrombomodulin,Chr20:23045633-23049664,"GO:0051918 negative regulation of fibrinolysis
GO:0051917 regulation of fibrinolysis
GO:0010544 negative regulation of platelet activation","(M5944)HALLMARK ANGIOGENESIS
 (M5946)HALLMARK COAGULATION",,,,,,
THY1,Microarray,EMT,Thy-1 cell surface antigen,Chr11:119417941-119424985,"GO:0051281 positive regulation of release of sequestered calcium ion into cytosol
GO:0046549 retinal cone cell development
GO:0051279 regulation of release of sequestered calcium ion into cytosol","(M5919)HALLMARK HEDGEHOG SIGNALING
 (M5916)HALLMARK APICAL SURFACE
 (M5915)HALLMARK APICAL JUNCTION",,,,,,
TIMP2,Microarray,EMT,TIMP metallopeptidase inhibitor 2,Chr17:78852977-78925387,"GO:0032487 regulation of Rap protein signal transduction
GO:0051045 negative regulation of membrane protein ectodomain proteolysis
GO:1905049 negative regulation of metallopeptidase activity","(M5902)HALLMARK APOPTOSIS
 (M5921)HALLMARK COMPLEMENT",,,,,,
TMEM88,Microarray,EMT,Transmembrane protein 88,Chr17:7855066-7856099,"GO:0090090 negative regulation of canonical Wnt signaling pathway
GO:0030178 negative regulation of Wnt signaling pathway
GO:0060828 regulation of canonical Wnt signaling pathway",NA,,,,,,
TSPAN2,Microarray,EMT,Tetraspanin 2,Chr1:115048011-115089500,"GO:0014005 microglia development
GO:0014004 microglia differentiation
GO:0014002 astrocyte development",NA,,,,,,
UQCRFS1,Microarray,EMT,"Ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1",Chr19:29205320-29213151,"GO:0006122 mitochondrial electron transport, ubiquinol to cytochrome c
GO:0042775 mitochondrial ATP synthesis coupled electron transport
GO:0042773 ATP synthesis coupled electron transport",(M5936)HALLMARK OXIDATIVE PHOSPHORYLATION,,,,,,
VAV1,Microarray,EMT,Vav guanine nucleotide exchange factor 1,Chr19:6772708-6857361,"GO:0045954 positive regulation of natural killer cell mediated cytotoxicity
GO:0031295 T cell costimulation
GO:0038096 Fc-gamma receptor signaling pathway involved in phagocytosis",NA,,,,,,
VIM,Microarray,EMT,Vimentin,Chr10:17228241-17237593,"GO:0070307 lens fiber cell development
GO:0060020 Bergmann glial cell differentiation
GO:0071225 cellular response to muramyl dipeptide",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,,
WAS,Microarray,EMT,WASP actin nucleation promoting factor,ChrX:48683797-48691426,"GO:2000601 positive regulation of Arp2/3 complex-mediated actin nucleation
GO:0051127 positive regulation of actin nucleation
GO:0034315 regulation of Arp2/3 complex-mediated actin nucleation","(M5921)HALLMARK COMPLEMENT
 (M5950)HALLMARK ALLOGRAFT REJECTION",,,,,Jordan et al.2013,
CDH1,qPCR,EMT,Cadherin 1,Chr16:68737292-68835536,"GO:0035635 entry of bacterium into host cell
GO:0099576 regulation of protein catabolic process at postsynapse, modulating synaptic transmission
GO:0071681 cellular response to indole-3-methanol","(M5896)HALLMARK TGF BETA SIGNALING
 (M5915)HALLMARK APICAL JUNCTION
 (M5907)HALLMARK ESTROGEN RESPONSE LATE",,,,,,
FN1,qPCR,EMT,Fibronectin 1,Chr2:215360440-215436068,"GO:2001202 negative regulation of transforming growth factor-beta secretion
GO:1904237 positive regulation of substrate-dependent cell migration, cell attachment to substrate
GO:2001201 regulation of transforming growth factor-beta secretion","(M5946)HALLMARK COAGULATION
 (M5921)HALLMARK COMPLEMENT
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
SNAI1,qPCR,EMT,Snail family transcriptional repressor 1,Chr20:49982980-49988883,"GO:0060806 negative regulation of cell differentiation involved in embryonic placenta development
GO:0010957 negative regulation of vitamin D biosynthetic process
GO:0060800 regulation of cell differentiation involved in embryonic placenta development",NA,,,,,,
SNAI2,qPCR,EMT,Snail family transcriptional repressor 2,Chr8:48917598-48921429,"GO:0070563 negative regulation of vitamin D receptor signaling pathway
GO:0070562 regulation of vitamin D receptor signaling pathway
GO:0010957 negative regulation of vitamin D biosynthetic process","(M5942)HALLMARK UV RESPONSE DN
 (M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION",,,,,,
TGFB1,qPCR,EMT,Transforming growth factor beta 1,Chr19:41330323-41353922,"GO:0048298 positive regulation of isotype switching to IgA isotypes
GO:0090190 positive regulation of branching involved in ureteric bud morphogenesis
GO:0048296 regulation of isotype switching to IgA isotypes","(M5896)HALLMARK TGF BETA SIGNALING
 (M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5901)HALLMARK G2M CHECKPOINT",,,,,,
TGFB2,qPCR,EMT,Transforming growth factor beta 2,Chr1:218345284-218444619,"GO:1905006 negative regulation of epithelial to mesenchymal transition involved in endocardial cushion formation
GO:0051795 positive regulation of timing of catagen
GO:1905007 positive regulation of epithelial to mesenchymal transition involved in endocardial cushion formation","(M5902)HALLMARK APOPTOSIS
 (M5956)HALLMARK KRAS SIGNALING DN
 (M5950)HALLMARK ALLOGRAFT REJECTION",,,,,,
VIM,qPCR,EMT,Vimentin,Chr10:17228241-17237593,"GO:0070307 lens fiber cell development
GO:0060020 Bergmann glial cell differentiation
GO:0071225 cellular response to muramyl dipeptide",(M5930)HALLMARK EPITHELIAL MESENCHYMAL TRANSITION,,,,,Kim et al.2015,
ADGRE5,Antibody-based cell surface screening and flow cytometry,Mesenchymal,Adhesion G protein-coupled receptor E5,Chr19:14381444-14408723,"GO:0043312 neutrophil degranulation
GO:0002283 neutrophil activation involved in immune response
GO:0007189 adenylate cyclase-activating G protein-coupled receptor signaling pathway",NA,,,,,,
CD24,Antibody-based cell surface screening and flow cytometry,Epithelial,CD24 molecule,Chr6:106969831-106974039,"GO:2000768 positive regulation of nephron tubule epithelial cell differentiation
GO:0072139 glomerular parietal epithelial cell differentiation
GO:0032597 B cell receptor transport into membrane raft",NA,,,,,,
CD44,Antibody-based cell surface screening and flow cytometry,Mesenchymal,CD44 molecule (Indian blood group),Chr11:35139171-35232402,"GO:1900625 positive regulation of monocyte aggregation
GO:1900623 regulation of monocyte aggregation
GO:1902166 negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator","(M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5902)HALLMARK APOPTOSIS
 (M5947)HALLMARK IL2 STAT5 SIGNALING",,,,,,
CD9,Antibody-based cell surface screening and flow cytometry,Epithelial,CD9 molecule,Chr12:6199946-6238266,"GO:0090331 negative regulation of platelet aggregation
GO:0014905 myoblast fusion involved in skeletal muscle regeneration
GO:0030913 paranodal junction assembly","(M5892)HALLMARK CHOLESTEROL HOMEOSTASIS
 (M5897)HALLMARK IL6 JAK STAT3 SIGNALING
 (M5946)HALLMARK COAGULATION",,,,,,
ITGA3,Antibody-based cell surface screening and flow cytometry,Mesenchymal,Integrin subunit alpha 3,Chr17:50056110-50090481,"GO:0035024 negative regulation of Rho protein signal transduction
GO:0097062 dendritic spine maintenance
GO:0048333 mesodermal cell differentiation",(M5915)HALLMARK APICAL JUNCTION,,,,,,
