ID,Entrez GeneID,uniGene,symbol,name,hg19 knownGene ID
eg:7143:chr1:m,7143,Hs.659864,TNR,"Tenascin R (restrictin, janusin)",
eg:7145:chr2:m,7145,Hs.471381,TNS1,Tensin 1,
eg:7148:chr6:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_cox_hap2:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_dbb_hap3:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_mann_hap4:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_mcf_hap5:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_qbl_hap6:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:7148:chr6_ssto_hap7:m,7148,Hs.485104,TNXB,Tenascin XB,
eg:715:chr12:m,715,Hs.524224,C1R,"Complement component 1, r subcomponent",
eg:7150:chr20:p,7150,Hs.472737,TOP1,Topoisomerase (DNA) I,
eg:7151:chr1:p,7151,Hs.661092,TOP1P1,Topoisomerase (DNA) I pseudogene 1,
eg:7152:chr22:p,7152,Hs.381281,TOP1P2,Topoisomerase (DNA) I pseudogene 2,
eg:7153:chr17:m,7153,Hs.156346,TOP2A,Topoisomerase (DNA) II alpha 170kDa,
eg:7155:chr3:m,7155,Hs.475733,TOP2B,Topoisomerase (DNA) II beta 180kDa,
eg:7156:chr17:m,7156,Hs.592115,TOP3A,Topoisomerase (DNA) III alpha,
eg:7157:chr17:m,7157,Hs.437460 /// Hs.740601,TP53,Tumor protein p53,
eg:7158:chr15:m,7158,Hs.440968,TP53BP1,Tumor protein p53 binding protein 1,
eg:7159:chr1:m,7159,Hs.523968,TP53BP2,"Tumor protein p53 binding protein, 2",
eg:716:chr12:p,716,Hs.458355,C1S,"Complement component 1, s subcomponent",
eg:7161:chr1:p,7161,Hs.192132,TP73,Tumor protein p73,
eg:7162:chr6:p,7162,Hs.82128,TPBG,Trophoblast glycoprotein,
eg:7163:chr8:m,7163,Hs.368433,TPD52,Tumor protein D52,
eg:7164:chr6:p,7164,Hs.591347,TPD52L1,Tumor protein D52-like 1,
eg:7165:chr20:p,7165,Hs.473296,TPD52L2,Tumor protein D52-like 2,
eg:7166:chr11:m,7166,Hs.591999,TPH1,Tryptophan hydroxylase 1,
eg:7167:chr12:p,7167,Hs.524219,TPI1,Triosephosphate isomerase 1,
eg:7168:chr15:p,7168,Hs.133892 /// Hs.602995,TPM1,Tropomyosin 1 (alpha),
eg:7169:chr9:m,7169,Hs.300772,TPM2,Tropomyosin 2 (beta),
eg:717:chr6:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_cox_hap2:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_dbb_hap3:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_mann_hap4:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_mcf_hap5:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_qbl_hap6:p,717,Hs.408903,C2,Complement component 2,
eg:717:chr6_ssto_hap7:p,717,Hs.408903,C2,Complement component 2,
eg:7170:chr1:m,7170,Hs.644306 /// Hs.654421,TPM3,Tropomyosin 3,
eg:7171:chr19:p,7171,Hs.631618,TPM4,Tropomyosin 4,
eg:7172:chr6:m,7172,Hs.444319,TPMT,Thiopurine S-methyltransferase,
eg:7173:chr2:p,7173,Hs.467554,TPO,Thyroid peroxidase,
eg:7174:chr13:p,7174,Hs.432424,TPP2,Tripeptidyl peptidase II,
eg:7175:chr1:m,7175,Hs.279640,TPR,"Translocated promoter region, nuclear basket protein",
eg:7177:chr16:p,7177,Hs.405479,TPSAB1,Tryptase alpha/beta 1,
eg:7178:chr13:m,7178,Hs.374596,TPT1,"Tumor protein, translationally-controlled 1",
eg:7179:chr21:m,7179,Hs.122986,TPTE,Transmembrane phosphatase with tensin homology,
eg:718:chr19:m,718,Hs.529053,C3,Complement component 3,
eg:7180:chr6:m,7180,Hs.2042,CRISP2,Cysteine-rich secretory protein 2,
eg:7181:chr12:m,7181,Hs.108301,NR2C1,"Nuclear receptor subfamily 2, group C, member 1",
eg:7182:chr3:p,7182,Hs.555973,NR2C2,"Nuclear receptor subfamily 2, group C, member 2",
eg:7184:chr12:p,7184,Hs.192374,HSP90B1,"Heat shock protein 90kDa beta (Grp94), member 1",
eg:7185:chr9:m,7185,Hs.531251,TRAF1,TNF receptor-associated factor 1,
eg:7186:chr9:p,7186,Hs.522506,TRAF2,TNF receptor-associated factor 2,
eg:7187:chr14:p,7187,Hs.510528,TRAF3,TNF receptor-associated factor 3,
eg:7188:chr1:p,7188,Hs.523930,TRAF5,TNF receptor-associated factor 5,
eg:7189:chr11:m,7189,Hs.444172,TRAF6,"TNF receptor-associated factor 6, E3 ubiquitin protein ligase",
eg:719:chr12:m,719,Hs.591148,C3AR1,Complement component 3a receptor 1,
eg:72:chr2:p,72,Hs.516105,ACTG2,"Actin, gamma 2, smooth muscle, enteric",
eg:720:chr6:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:720:chr6_cox_hap2:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:720:chr6_dbb_hap3:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:720:chr6_mcf_hap5:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:720:chr6_qbl_hap6:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:720:chr6_ssto_hap7:p,720,Hs.534847,C4A,Complement component 4A (Rodgers blood group),
eg:7200:chr3:p,7200,Hs.732877,TRH,Thyrotropin-releasing hormone,
eg:7201:chr8:p,7201,Hs.3022,TRHR,Thyrotropin-releasing hormone receptor,
eg:7203:chr1:m,7203,Hs.491494,CCT3,"Chaperonin containing TCP1, subunit 3 (gamma)",
eg:7204:chr5:p,7204,Hs.130031,TRIO,Triple functional domain (PTPRF interacting),
eg:7205:chr7:p,7205,Hs.534360,TRIP6,Thyroid hormone receptor interactor 6,
eg:7216:chrX:p,7216,Hs.633653,TRO,Trophinin,
eg:722:chr1:p,722,Hs.1012,C4BPA,"Complement component 4 binding protein, alpha",
eg:7220:chr3:p,7220,Hs.250687,TRPC1,"Transient receptor potential cation channel, subfamily C, member 1",
eg:7221:chr11:p,7221,Hs.131910 /// Hs.690732,TRPC2,"Transient receptor potential cation channel, subfamily C, member 2, pseudogene",
eg:7222:chr4:m,7222,Hs.150981,TRPC3,"Transient receptor potential cation channel, subfamily C, member 3",
eg:7223:chr13:m,7223,Hs.262960,TRPC4,"Transient receptor potential cation channel, subfamily C, member 4",
eg:7224:chrX:m,7224,Hs.657709,TRPC5,"Transient receptor potential cation channel, subfamily C, member 5",
eg:7225:chr11:m,7225,Hs.159003,TRPC6,"Transient receptor potential cation channel, subfamily C, member 6",
eg:7226:chr21:p,7226,Hs.369759,TRPM2,"Transient receptor potential cation channel, subfamily M, member 2",
eg:7227:chr8:m,7227,Hs.657018,TRPS1,Trichorhinophalangeal syndrome I,
eg:723809:chr7:m,723809,Hs.124316,LOC723809,Uncharacterized LOC723809,
eg:723961:chr11:m,723961,,INS-IGF2,INS-IGF2 readthrough,
eg:723972:chr15:p,723972,Hs.631698,ANP32AP1,"Acidic (leucine-rich) nuclear phosphoprotein 32 family, member A pseudogene 1",
eg:724102:chr5:p,724102,,SNHG4,small nucleolar RNA host gene 4 (non-protein coding),
eg:7247:chr2:p,7247,Hs.75066,TSN,Translin,
eg:7248:chr9:m,7248,Hs.370854,TSC1,Tuberous sclerosis 1,
eg:7249:chr16:p,7249,Hs.90303,TSC2,Tuberous sclerosis 2,
eg:725:chr1:p,725,Hs.99886,C4BPB,"Complement component 4 binding protein, beta",
eg:7251:chr11:m,7251,Hs.523512,TSG101,Tumor susceptibility gene 101,
eg:7252:chr1:p,7252,Hs.406687,TSHB,"Thyroid stimulating hormone, beta",
eg:7253:chr14:p,7253,Hs.160411,TSHR,Thyroid stimulating hormone receptor,
eg:7257:chr1:p,7257,,TSNAX,translin-associated factor X,
eg:7258:chrY:p,7258,Hs.556121 /// Hs.647493,TSPY1,"Testis specific protein, Y-linked 1",
eg:7259:chr6:m,7259,Hs.730739,TSPYL1,TSPY-like 1,
eg:726:chr11:p,726,Hs.248153,CAPN5,Calpain 5,
eg:7260:chr2:m,7260,Hs.502770,TSSC1,Tumor suppressing subtransferable candidate 1,
eg:7262:chr11:m,7262,Hs.154036,PHLDA2,"Pleckstrin homology-like domain, family A, member 2",
eg:7263:chr22:m,7263,Hs.474783,TST,Thiosulfate sulfurtransferase (rhodanese),
eg:7264:chr8:m,7264,Hs.404119,TSTA3,Tissue specific transplantation antigen P35B,
eg:7265:chr5:p,7265,Hs.519718,TTC1,Tetratricopeptide repeat domain 1,
eg:7266:chr17:m,7266,Hs.500156,DNAJC7,"DnaJ (Hsp40) homolog, subfamily C, member 7",
eg:7267:chr21:p,7267,Hs.368214,TTC3,Tetratricopeptide repeat domain 3,
eg:7268:chr1:p,7268,Hs.729029,TTC4,Tetratricopeptide repeat domain 4,
eg:727:chr9:m,727,Hs.494997,C5,Complement component 5,
eg:7270:chr9:m,7270,Hs.54780 /// Hs.732733,TTF1,"Transcription termination factor, RNA polymerase I",
eg:7272:chr6:p,7272,Hs.169840,TTK,TTK protein kinase,
eg:7273:chr2:m,7273,Hs.134602,TTN,Titin,
eg:7274:chr8:m,7274,Hs.69049,TTPA,Tocopherol (alpha) transfer protein,
eg:7275:chr11:p,7275,Hs.568986 /// Hs.733193,TUB,Tubby homolog (mouse),
eg:7276:chr18:p,7276,Hs.427202,TTR,Transthyretin,
eg:727677:chr8:m,727677,Hs.673248 /// Hs.736625,LOC727677,Uncharacterized LOC727677,
eg:7277:chr2:m,7277,Hs.75318,TUBA4A,"Tubulin, alpha 4a",
eg:727708:chr15:p,727708,,SNORD116-19,"small nucleolar RNA, C/D box 116-19",
eg:7278:chr13:m,7278,Hs.349695,TUBA3C,"Tubulin, alpha 3c",
eg:727800:chr9:m,727800,Hs.512767,RNF208,Ring finger protein 208,
eg:727830:chr9:p,727830,Hs.632078,FAM75A3,"Family with sequence similarity 75, member A3",
eg:727832:chr15:m,727832,Hs.125917 /// Hs.569472,GOLGA6L6,Golgin A6 family-like 6,
eg:727851:chr2:m,727851,Hs.535589,RGPD8,RANBP2-like and GRIP domain containing 8,
eg:727896:chr18:m,727896,,LOC727896,cysteine and histidine-rich domain (CHORD) containing 1 pseudogene,
eg:727897:chr11:p,727897,Hs.523395,MUC5B,"Mucin 5B, oligomeric mucus/gel-forming",
eg:727905:chr9:m,727905,Hs.645497,FAM75A5,"Family with sequence similarity 75, member A5",
eg:727905:chr9:p,727905,Hs.645497,FAM75A5,"Family with sequence similarity 75, member A5",
eg:727924:chr15:p,727924,,LOC727924,uncharacterized LOC727924,
eg:727936:chr3:p,727936,Hs.710275,GXYLT2,Glucoside xylosyltransferase 2,
eg:727940:chrX:m,727940,Hs.196956,RHOXF2B,"Rhox homeobox family, member 2B",
eg:727940:chrX:p,727940,Hs.196956,RHOXF2B,"Rhox homeobox family, member 2B",
eg:727956:chr3:p,727956,Hs.596261,SDHAP2,"Succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 2",
eg:727957:chr8:p,727957,Hs.443139,HEATR7A,HEAT repeat containing 7A,
eg:728:chr19:p,728,Hs.2161,C5AR1,Complement component 5a receptor 1,
eg:7280:chr6:m,7280,Hs.654543,TUBB2A,"Tubulin, beta 2A class IIa",
eg:728024:chr8:m,728024,,LOC728024,chromosome X open reading frame 56 pseudogene,
eg:728036:chrX:m,728036,,CT47A10,"cancer/testis antigen family 47, member A10",
eg:728039:chr21:m,728039,Hs.309203,SSR4P1,"Signal sequence receptor, delta pseudogene 1",
eg:728042:chrX:m,728042,,CT47A9,"cancer/testis antigen family 47, member A9",
eg:728062:chrX:m,728062,Hs.723061,CT47A6,"Cancer/testis antigen family 47, member A6",
eg:728090:chrX:m,728090,,CT47A2,"cancer/testis antigen family 47, member A2",
eg:728096:chrX:m,728096,Hs.729566,CT47A1,"Cancer/testis antigen family 47, member A1",
eg:728113:chr10:m,728113,Hs.524293,ANXA8L1,Annexin A8-like 1,
eg:728116:chr1:p,728116,Hs.647658,ZBTB8B,Zinc finger and BTB domain containing 8B,
eg:728118:chr10:p,728118,Hs.710565,FAM22A,"Family with sequence similarity 22, member A",
eg:728130:chr10:p,728130,Hs.701044,FAM22D,"Family with sequence similarity 22, member D",
eg:728137:chrY:p,728137,Hs.730364,TSPY3,"Testis specific protein, Y-linked 3",
eg:728190:chr10:m,728190,Hs.647195,LOC728190,Uncharacterized LOC728190,
eg:728194:chr7:m,728194,Hs.710326,RSPH10B2,Radial spoke head 10 homolog B2 (Chlamydomonas),
eg:728194:chr7:p,728194,Hs.710326,RSPH10B2,Radial spoke head 10 homolog B2 (Chlamydomonas),
eg:728215:chr13:m,728215,Hs.535394,FAM155A,"Family with sequence similarity 155, member A",
eg:728224:chr17:m,728224,Hs.307019,KRTAP4-8,Keratin associated protein 4-8,
eg:728233:chr22:m,728233,Hs.592456,PI4KAP1,"Phosphatidylinositol 4-kinase, catalytic, alpha pseudogene 1",
eg:728239:chrX:p,728239,Hs.571729,MAGED4,"Melanoma antigen family D, 4",
eg:728262:chr3:p,728262,,FAM157A,"family with sequence similarity 157, member A",
eg:728264:chr5:p,728264,Hs.519666,MIR143HG,MIR143 host gene (non-protein coding),
eg:728269:chrX:m,728269,Hs.460974,MAGEA9B,"Melanoma antigen family A, 9B",
eg:728269:chrX:p,728269,Hs.460974,MAGEA9B,"Melanoma antigen family A, 9B",
eg:728276:chr16:p,728276,Hs.632180,CLEC19A,"C-type lectin domain family 19, member A",
eg:728279:chr17:m,728279,Hs.650131,KRTAP2-2,Keratin associated protein 2-2,
eg:728294:chr2:p,728294,Hs.516813,D2HGDH,D-2-hydroxyglutarate dehydrogenase,
eg:728299:chr21:m,728299,Hs.580875,KRTAP19-8,Keratin associated protein 19-8,
eg:7283:chr17:p,7283,Hs.279669,TUBG1,"Tubulin, gamma 1",
eg:728323:chr2:p,728323,Hs.471887,LOC728323,Uncharacterized LOC728323,
eg:728340:chr5:p,728340,Hs.191356 /// Hs.422901,GTF2H2C,"General transcription factor IIH, polypeptide 2C",
eg:728343:chrX:m,728343,Hs.648337,NXF2B,Nuclear RNA export factor 2B,
eg:728343:chrX:p,728343,Hs.648337,NXF2B,Nuclear RNA export factor 2B,
eg:728358:chr8:m,728358,,DEFA1B,"defensin, alpha 1B",
eg:728378:chr2:m,728378,Hs.580547,POTEF,"POTE ankyrin domain family, member F",
eg:728392:chr17:m,728392,Hs.104305,LOC728392,Uncharacterized LOC728392,
eg:728395:chrY:p,728395,,TSPY4,"testis specific protein, Y-linked 4",
eg:7284:chr16:m,7284,Hs.12084,TUFM,"Tu translation elongation factor, mitochondrial",
eg:728402:chr6:p,728402,,TPI1P3,triosephosphate isomerase 1 pseudogene 3,
eg:728404:chr10:m,728404,Hs.536192,AGAP8,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 8",
eg:728409:chr21:m,728409,Hs.125234,C21orf54,Chromosome 21 open reading frame 54,
eg:728410:chr10:p,728410,Hs.714689,DUX4L2,Double homeobox 4 like 2,
eg:728410:chrUn_gl000228:p,728410,Hs.714689,DUX4L2,Double homeobox 4 like 2,
eg:728411:chr5:p,728411,Hs.88181,GUSBP1,"Glucuronidase, beta pseudogene 1",
eg:728448:chr1:m,728448,Hs.472508,PPIEL,Peptidylprolyl isomerase E-like pseudogene,
eg:728461:chrX:m,728461,Hs.522810 /// Hs.721609 /// Hs.735281,CSAG2,"CSAG family, member 2",
eg:728461:chrX:p,728461,Hs.522810 /// Hs.721609 /// Hs.735281,CSAG2,"CSAG family, member 2",
eg:728464:chr6:m,728464,Hs.722171,METTL24,Methyltransferase like 24,
eg:728489:chr9:m,728489,Hs.528581,DNLZ,DNL-type zinc finger,
eg:728495:chr9:p,728495,,FAM74A3,"family with sequence similarity 74, member A3",
eg:728554:chr5:p,728554,,LOC728554,THO complex 3 pseudogene,
eg:728568:chr12:m,728568,Hs.42547,C12orf73,Chromosome 12 open reading frame 73,
eg:728591:chr13:m,728591,Hs.656745 /// Hs.730899,CCDC169,Coiled-coil domain containing 169,
eg:7286:chr1:p,7286,Hs.489922,TUFT1,Tuftelin 1,
eg:728606:chr18:m,728606,Hs.170599,LOC728606,Uncharacterized LOC728606,
eg:728609:chr5:m,728609,Hs.379186,SDHAP3,"Succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 3",
eg:728613:chr5:m,728613,Hs.720393,LOC728613,Programmed cell death 6 pseudogene,
eg:728621:chr1:p,728621,Hs.729640,CCDC30,Coiled-coil domain containing 30,
eg:728635:chr14:p,728635,Hs.647569,DHRS4L1,Dehydrogenase/reductase (SDR family) member 4 like 1,
eg:728640:chr10:p,728640,,LOC728640,"family with sequence similarity 133, member A pseudogene",
eg:728642:chr1:m,728642,Hs.651228,CDK11A,Cyclin-dependent kinase 11A,
eg:728643:chr10:m,728643,Hs.711067,LOC728643,Heterogeneous nuclear ribonucleoprotein A1 pseudogene,
eg:728655:chr6:p,728655,Hs.214343,HULC,Highly up-regulated in liver cancer (non-protein coding),
eg:728656:chrX:p,728656,Hs.712728,DMRTC1B,DMRT-like family C1B,
eg:728661:chr1:m,728661,Hs.655255,SLC35E2B,"Solute carrier family 35, member E2B",
eg:728689:chr16:m,728689,Hs.535464,EIF3CL,"Eukaryotic translation initiation factor 3, subunit C-like",
eg:728689:chr16:p,728689,Hs.535464,EIF3CL,"Eukaryotic translation initiation factor 3, subunit C-like",
eg:7287:chr6:m,7287,Hs.485208,TULP1,Tubby like protein 1,
eg:728712:chrX:m,728712,Hs.711784,SPANXA2,"SPANX family, member A2",
eg:728712:chrX:p,728712,Hs.711784,SPANXA2,"SPANX family, member A2",
eg:728723:chr5:p,728723,Hs.161338,LOC728723,Uncharacterized LOC728723,
eg:728743:chr7:p,728743,Hs.650365,LOC728743,Zinc finger protein pseudogene,
eg:728747:chr9:p,728747,Hs.645502,ANKRD20A4,"Ankyrin repeat domain 20 family, member A4",
eg:728758:chr15:m,728758,Hs.658099,LOC728758,"Protein (peptidylprolyl cis/trans isomerase) NIMA-interacting, 4 (parvulin) pseudogene",
eg:728773:chr2:p,728773,Hs.334462,PABPC1P2,"Poly(A) binding protein, cytoplasmic 1 pseudogene 2",
eg:728798:chr10:m,728798,,FRMPD2P1,FERM and PDZ domain containing 2 pseudogene 1,
eg:7288:chr19:m,7288,Hs.104636,TULP2,Tubby like protein 2,
eg:728819:chr2:m,728819,Hs.602756,LOC728819,HCG1645220,
eg:728833:chr1:m,728833,Hs.535577,FAM72D,"Family with sequence similarity 72, member D",
eg:728855:chr1:m,728855,Hs.456578,LOC728855,Uncharacterized LOC728855,
eg:728855:chr1:p,728855,Hs.456578,LOC728855,Uncharacterized LOC728855,
eg:728858:chr12:m,728858,Hs.334003,C12orf71,Chromosome 12 open reading frame 71,
eg:728875:chr1:m,728875,,LOC728875,uncharacterized LOC728875,
eg:728882:chr20:m,728882,,FAM182B,"family with sequence similarity 182, member B",
eg:7289:chr12:p,7289,Hs.655333,TULP3,Tubby like protein 3,
eg:728911:chrX:p,728911,Hs.632281,CT45A2,"Cancer/testis antigen family 45, member A2",
eg:728932:chr1:p,728932,,GPR89C,G protein-coupled receptor 89C,
eg:728936:chr1:p,728936,,NBPF16,"neuroblastoma breakpoint family, member 16",
eg:728939:chr1:m,728939,Hs.696575,PDZK1P1,PDZ domain containing 1 pseudogene 1,
eg:728957:chr8:p,728957,Hs.652228,ZNF705D,Zinc finger protein 705D,
eg:728963:chr1:m,728963,,RPS15AP10,ribosomal protein S15a pseudogene 10,
eg:728989:chr1:m,728989,Hs.537068,LOC728989,Phosphodiesterase 4D interacting protein pseudogene,
eg:729:chr5:m,729,Hs.481992,C6,Complement component 6,
eg:7290:chr22:m,7290,Hs.474206,HIRA,HIR histone cell cycle regulation defective homolog A (S. cerevisiae),
eg:729020:chr10:p,729020,Hs.458437,LOC729020,RcRPE,
eg:729082:chr15:p,729082,Hs.380164,OIP5-AS1,OIP5 antisense RNA 1 (non-protein coding),
eg:729085:chr3:p,729085,Hs.729533,FAM198A,"Family with sequence similarity 198, member A",
eg:729092:chr10:m,729092,Hs.651147,AGAP5,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5",
eg:729096:chr10:m,729096,Hs.709171,BMS1P4,BMS1 pseudogene 4,
eg:7291:chr7:m,7291,Hs.66744 /// Hs.644998,TWIST1,Twist homolog 1 (Drosophila),
eg:729121:chr2:m,729121,Hs.386155,LOC729121,Uncharacterized LOC729121,
eg:729156:chr7:m,729156,Hs.709878,LOC729156,GTF2I repeat domain containing 1-like,
eg:729171:chr2:m,729171,,ANKRD20A8P,"ankyrin repeat domain 20 family, member A8, pseudogene",
eg:729176:chr6:m,729176,Hs.486708,LOC729176,Chromosome 15 open reading frame 29 pseudogene,
eg:7292:chr1:m,7292,Hs.181097,TNFSF4,"Tumor necrosis factor (ligand) superfamily, member 4",
eg:729230:chr3:p,729230,Hs.511794 /// Hs.705362,CCR2,Chemokine (C-C motif) receptor 2,
eg:729233:chr13:p,729233,Hs.723090,PRR20B,Proline rich 20B,
eg:729234:chr2:p,729234,,LOC729234,fumarylacetoacetate hydrolase domain containing 2A pseudogene,
eg:729238:chr10:m,729238,Hs.523084,SFTPA2,Surfactant protein A2,
eg:729240:chr13:p,729240,,PRR20C,proline rich 20C,
eg:729246:chr13:p,729246,,PRR20D,proline rich 20D,
eg:729288:chr17:m,729288,Hs.534279,ZNF286B,Zinc finger protein 286B,
eg:7293:chr1:m,7293,Hs.129780,TNFRSF4,"Tumor necrosis factor receptor superfamily, member 4",
eg:729330:chr8:m,729330,Hs.653174,OC90,Otoconin 90,
eg:729338:chr4:m,729338,,CETN4P,"centrin EF-hand protein 4, pseudogene",
eg:729355:chr16:m,729355,Hs.592038 /// Hs.706716 /// Hs.734212,TP53TG3B,TP53 target 3B,
eg:729355:chr16:p,729355,Hs.592038 /// Hs.706716 /// Hs.734212,TP53TG3B,TP53 target 3B,
eg:729359:chr19:m,729359,Hs.591387,PLIN4,Perilipin 4,
eg:729375:chr3:m,729375,Hs.123633,FAM86HP,"Family with sequence similarity 86, member A pseudogene",
eg:729384:chr11:m,729384,,TRIM49L1,tripartite motif containing 49-like 1,
eg:729384:chr11:p,729384,,TRIM49L1,tripartite motif containing 49-like 1,
eg:729396:chrX:p,729396,Hs.709908,GAGE12J,G antigen 12J,
eg:7294:chr4:m,7294,Hs.479669,TXK,TXK tyrosine kinase,
eg:729408:chrX:p,729408,,GAGE2D,G antigen 2D,
eg:729438:chr7:m,729438,Hs.647048 /// Hs.647505,GATSL2,GATS protein-like 2,
eg:729440:chr19:p,729440,Hs.515479,CCDC61,Coiled-coil domain containing 61,
eg:729447:chrX:p,729447,Hs.722100,GAGE2A,G antigen 2A,
eg:729467:chr1:m,729467,Hs.662291,HSD52,Uncharacterized LOC729467,
eg:729475:chr2:m,729475,Hs.722353,RAD51AP2,RAD51 associated protein 2,
eg:7295:chr9:m,7295,Hs.435136,TXN,Thioredoxin,
eg:729515:chr6:m,729515,Hs.157212,TMEM242,Transmembrane protein 242,
eg:729522:chr5:m,729522,Hs.382790,AACSP1,Acetoacetyl-CoA synthetase pseudogene 1,
eg:729528:chr1:m,729528,Hs.449964,PRAMEF14,PRAME family member 14,
eg:729533:chr1:p,729533,Hs.661924,FAM72A,"Family with sequence similarity 72, member A",
eg:729540:chr2:m,729540,Hs.645445,RGPD6,RANBP2-like and GRIP domain containing 6,
eg:729540:chr2:p,729540,Hs.645445,RGPD6,RANBP2-like and GRIP domain containing 6,
eg:729582:chr2:m,729582,Hs.572788,DIRC3,Disrupted in renal carcinoma 3,
eg:729597:chr7:m,729597,,SPDYE6,speedy homolog E6 (Xenopus laevis),
eg:7296:chr12:p,7296,Hs.715771,TXNRD1,Thioredoxin reductase 1,
eg:729603:chr6:p,729603,Hs.674810,LOC729603,Calcium binding protein P22 pseudogene,
eg:729609:chrX:m,729609,Hs.554726,LOC729609,Uncharacterized LOC729609,
eg:729614:chr1:m,729614,Hs.119298,FLJ37453,Uncharacterized LOC729614,
eg:729627:chr3:m,729627,Hs.121314,PRR23A,Proline rich 23A,
eg:729633:chr12:m,729633,Hs.716256,MRS2P2,MRS2 magnesium homeostasis factor homolog (S. cerevisiae) pseudogene 2,
eg:729668:chr10:m,729668,Hs.652158,LOC729668,"Golgin A6 family, member A pseudogene",
eg:729678:chr5:p,729678,Hs.348292,LOC729678,Uncharacterized LOC729678,
eg:7297:chr19:m,7297,Hs.75516,TYK2,Tyrosine kinase 2,
eg:729747:chr19:m,729747,Hs.704229,ZNF878,Zinc finger protein 878,
eg:729759:chr1:m,729759,,OR4F29,"olfactory receptor, family 4, subfamily F, member 29",
eg:729759:chr1:p,729759,,OR4F29,"olfactory receptor, family 4, subfamily F, member 29",
eg:729759:chr5:p,729759,,OR4F29,"olfactory receptor, family 4, subfamily F, member 29",
eg:729767:chr19:p,729767,Hs.653111,CEACAM18,Carcinoembryonic antigen-related cell adhesion molecule 18,
eg:729786:chr15:p,729786,,GOLGA8C,"golgin A8 family, member C",
eg:729799:chr11:p,729799,,LOC729799,SEC14-like 1 (S. cerevisiae) pseudogene,
eg:7298:chr18:p,7298,Hs.369762,TYMS,Thymidylate synthetase,
eg:729830:chr4:p,729830,Hs.633810,FAM160A1,"Family with sequence similarity 160, member A1",
eg:729873:chr17:m,729873,Hs.735975,TBC1D3,"TBC1 domain family, member 3",
eg:729873:chr17:p,729873,Hs.735975,TBC1D3,"TBC1 domain family, member 3",
eg:729877:chr17:m,729877,Hs.569742,TBC1D3H,"TBC1 domain family, member 3H",
eg:729884:chr4:p,729884,,,,
eg:729884:chr4_ctg9_hap1:p,729884,,,,
eg:7299:chr11:p,7299,Hs.503555,TYR,Tyrosinase (oculocutaneous albinism IA),
eg:729920:chr7:m,729920,Hs.636502,ISPD,Isoprenoid synthase domain containing,
eg:729956:chr19:m,729956,Hs.6664,SHISA7,Shisa homolog 7 (Xenopus laevis),
eg:729967:chr2:p,729967,Hs.729207,MORN2,MORN repeat containing 2,
eg:729991:chr19:m,729991,Hs.153629,MEF2BNB,MEF2B neighbor,
eg:729993:chr16:p,729993,Hs.130661,SHISA9,Shisa homolog 9 (Xenopus laevis),
eg:730:chr5:p,730,Hs.78065,C7,Complement component 7,
eg:730013:chr16:m,730013,,ABCC6P2,"ATP-binding cassette, sub-family C, member 6 pseudogene 2",
eg:730051:chr19:m,730051,Hs.634143 /// Hs.733810,ZNF814,Zinc finger protein 814,
eg:730092:chr16:m,730092,Hs.31290 /// Hs.348979,RRN3P1,RNA polymerase I transcription factor homolog (S. cerevisiae) pseudogene 1,
eg:730094:chr16:p,730094,Hs.498890,C16orf52,Chromosome 16 open reading frame 52,
